1,11,13,11,27,109,27,109,13,TRANSACTION ID,other
1,115,13,115,27,217,27,217,13,100002768016067,other
1,9,31,9,43,183,43,183,31,We have al50 sent thebooling details to:,other
1,10,39,10,55,129,55,129,39,44484488444444*alniegma,other
1,163,41,163,53,235,53,235,41,791-976*44*178,contact
1,205,69,205,89,251,89,251,69,4 4,other
1,9,119,9,131,139,131,139,119,JANSHATABDI SPL (020561,train_name
1,181,119,181,131,265,131,265,119,PNR: 7321900908,pnr
1,9,151,9,165,43,165,43,151,06.30,departure
1,113,149,113,163,157,163,157,149,4ha5m,other
1,229,151,229,165,261,165,261,151,11.05,arrival
1,9,173,9,185,61,185,61,173,Sun 0 Jul,departure
1,211,173,211,185,263,185,263,173,"Sun, 04jul",arrival
1,8,192,8,207,93,207,93,192,Huridwar Jn (Hw,source
1,178,196,178,204,200,204,200,196,Ncr,other
1,201,193,201,207,263,207,263,193,DelhlNOLSI,destination
1,24,218,24,226,48,226,48,218,Aqul,other
1,88,218,88,226,118,226,118,218,cC TC,other
1,125,217,125,229,199,229,199,217,Haridwiar Jn (Hw),source
1,203,217,203,229,249,229,249,217,0!jul 2021,departure
1,24,228,24,236,48,236,48,228,06 7n,departure
1,17,271,17,285,149,285,149,271,boOk RETURNJOURNEY,other
1,165,275,165,289,261,289,261,275,Cuncellation Pollcy,other
1,6,320,6,337,147,337,147,320,Passenger Information,other
1,11,363,11,377,51,377,51,363,ALUBA,other
1,10,380,10,386,40,386,40,380,WMA,other
1,76,378,76,386,126,386,126,378,Wridot 5,other
1,92,402,92,408,116,408,116,402,LDl,other
1,154,402,154,408,176,408,176,402,n,other
1,11,413,11,427,73,427,73,413,Confirmed,other
1,202,416,202,424,254,424,254,416,winuov Side,other
1,11,439,11,451,65,451,65,439,Conflrmed,other
1,7,473,7,487,121,487,121,473,You can now book,other
1,23,515,23,529,87,529,87,515,Order Food,other
1,119,513,119,529,153,529,153,513,Hotel,other
1,192,505,192,523,241,523,241,505,"Retiring ",other
1,199,523,199,535,235,535,235,523,Room,other
1,9,573,9,589,99,589,99,573,Payment details,other
1,9,615,9,627,63,627,63,615,Total Fare,other
1,213,613,213,627,249,627,249,613,639.09,total
1,11,639,11,653,95,653,95,639,Convenience fee,other
1,219,639,219,651,251,651,251,639,23.60,other
1,11,659,11,673,71,673,71,659,GST Details,other
1,9,675,9,691,123,691,123,675,Supplier Information,other
1,11,699,11,715,73,715,73,699,Sac Number,other
1,209,701,209,713,249,713,249,701,996421,other
1,11,717,11,731,65,731,65,717,GsTiState,other
1,11,743,11,757,97,757,97,743,GSTN Suppller Id,other
1,145,741,145,755,249,755,249,741,OZAAAGMOZ89CIZL,gst_no
1,11,767,11,781,117,781,117,767,GSTN Suppller Name,other
1,179,767,179,779,251,779,251,767,Uttarakhand,other
1,9,791,9,805,37,805,37,791,IGST,other
1,191,791,191,805,251,805,251,791,29.14/5.0%0,igst
1,9,817,9,831,59,831,59,817,Total Tax,other
1,219,817,219,831,251,831,251,817,29.14,other
1,9,841,9,855,83,855,83,841,Taxable Value,other
1,213,841,213,855,251,855,251,841,585.86,other
1,10,888,10,896,70,896,70,888,ntormarion,other
1,70,885,70,899,115,899,115,885,Message,other
1,21,911,21,923,105,923,105,911,recovers only 5740,other
1,116,914,116,922,176,922,176,914,cost 01 travoi,other
1,204,914,204,922,240,922,240,914,avarEo,other
1,9,937,9,949,63,949,63,937,Thls LIcket /,other
1,70,938,70,946,104,946,104,938,bouked,other
1,126,938,126,946,188,946,188,938,personal user,other
1,204,938,204,946,242,946,242,938,IL sulel,other
1,10,950,10,958,54,958,54,950,purcnne,other
1,77,949,77,961,177,961,177,949,offence Wls 143 of tho,other
1,176,947,176,963,241,963,241,947,Railways Act;,other
1,10,962,10,970,32,970,32,962,4194o,other
1,11,985,11,997,207,997,207,985,For enqulry and Integrated rallway helpllne,other
1,210,988,210,996,240,996,240,988,please,other
1,10,1000,10,1006,46,1006,46,1000,deead,other
1,9,1071,9,1083,129,1083,129,1071,"Please visit ""Wy bookings""",other
1,142,1072,142,1080,220,1080,220,1072,Vioy Vourcickcls,other
1,111,1111,111,1123,161,1123,161,1111,QR Code,other
