1,11,13,11,27,109,27,109,13,TRANSACTION ID,other
1,115,13,115,27,217,27,217,13,100002605985602,other
1,205,43,205,63,251,63,251,43,0 *,other
1,9,81,9,95,111,95,111,81,SHAHEED EXP SPL,train_name
1,163,81,163,95,261,95,261,81,PNR: 2117184126,pnr
1,13,97,13,111,57,111,57,97,4046748,train_name
1,11,127,11,143,45,143,45,127,15.55,departure
1,227,129,227,143,261,143,261,129,20.45,arrival
1,9,149,9,161,67,161,67,149,"Fr, 26 Mur",departure
1,223,149,223,161,261,161,261,149,26 Mar,arrival
1,9,167,9,179,103,179,103,167,Ludhlana Jn (LDHI,source
1,195,167,195,179,263,179,263,167,Roorkee (RKI,destination
1,17,197,17,209,45,209,45,197,Aduic,other
1,51,195,51,209,77,209,77,195,cnild,other
1,82,198,82,206,114,206,114,198,second,other
1,115,197,115,211,147,211,147,197,Sirting,other
1,153,195,153,209,197,209,197,195,GENERAL,other
1,203,197,203,209,259,209,259,197,Luchiana Jn,source
1,9,209,9,221,39,221,39,209,ILDHI,other
1,43,209,43,221,97,221,97,209,Zo Mur 2021,departure
1,106,210,106,218,130,218,130,210,45-55,departure
1,7,237,7,255,147,255,147,237,Passenger Information,other
1,9,281,9,295,55,295,55,281,ANKITA,other
1,10,296,10,304,40,304,40,296,FemIln,other
1,46,296,46,304,70,304,70,296,Jdm,other
1,11,331,11,343,73,343,73,331,Confirmed,other
1,10,358,10,366,44,366,44,358,Tap on,other
1,49,357,49,369,255,369,255,357,Current Starus' from Menu to fecch latest,other
1,10,372,10,378,42,378,42,372,Hla,other
1,7,403,7,417,119,417,119,403,You can now book,other
1,191,439,191,453,241,453,241,439,Rctiring,other
1,23,445,23,459,87,459,87,445,Order Food,other
1,119,445,119,459,153,459,153,445,Hotel,other
1,199,453,199,465,235,465,235,453,Fopi,other
1,11,497,11,511,91,511,91,497,More Detalls,other
1,9,539,9,553,77,553,77,539,vikaln Opred,other
1,11,555,11,569,107,569,107,555,CHARTING STATUS,other
1,145,555,145,569,251,569,251,555,Chart Not Prepared,other
1,10,574,10,582,40,582,40,574,Poiic,other
1,41,573,41,587,75,587,75,573,Opted,other
1,229,571,229,585,251,585,251,571,Yes,other
1,11,589,11,603,39,603,39,589,Bank,other
1,69,587,69,599,107,599,107,587,Credlt,other
1,115,587,115,599,179,599,179,587,Deblt cards,other
1,185,587,185,599,207,599,207,587,UPI,other
1,213,587,213,599,251,599,251,587,Wallet,other
1,129,601,129,615,251,615,251,601,(Powered by PhonePel,other
1,11,619,11,633,79,633,79,619,Booked Fron,other
1,97,619,97,633,250,633,250,619,IRCTC Rail Connect(Android),other
1,9,665,9,679,107,679,107,665,Travel Insurance,other
1,9,713,9,727,43,727,43,713,Trave,other
1,46,716,46,724,98,724,98,716,nsurance,other
1,101,713,101,727,137,727,137,713,Opted,other
1,229,713,229,727,251,727,251,713,Yes,other
1,10,734,10,742,38,742,38,734,Wrave,other
1,43,733,43,745,105,745,105,733,Insured By ;,other
1,157,731,157,745,261,745,261,731,Bharti AXA General,other
1,205,747,205,759,261,759,261,747,Insurance,other
1,41,771,41,785,171,785,171,771,Pollcy Number of ankita,other
1,175,771,175,785,245,785,245,771,IR 182057394,other
1,9,801,9,815,199,815,199,801,Click here t0 Tilthe nomlnce detall,other
1,9,847,9,861,99,861,99,847,Payment details,other
1,9,887,9,899,63,899,63,887,Total Fare,other
1,213,885,213,899,251,899,251,885,117.29,total
1,11,911,11,925,97,925,97,911,Convenlence fee,other
1,219,911,219,923,251,923,251,911,11.80,other
1,10,938,10,946,54,946,54,938,prymeni,other
1,55,935,55,949,89,949,89,935,Made,other
1,133,933,133,947,171,947,171,933,Credit -,other
1,179,933,179,947,243,947,243,933,Debit cards,other
1,117,947,117,961,139,961,139,947,Upi,other
1,145,947,145,961,251,961,251,947,Wallet (Powered by,other
1,197,961,197,975,251,975,251,961,PhonePel,other
1,22,1022,22,1030,104,1030,104,1022,rocovors oniy 5t0,other
1,148,1022,148,1030,176,1030,176,1022,travoi,other
1,204,1022,204,1030,240,1030,240,1022,DVOrEC,other
1,9,1045,9,1057,61,1057,61,1045,Tnls Lickel,other
1,70,1046,70,1054,104,1054,104,1046,uouted,other
1,126,1046,126,1054,200,1054,200,1046,peronaluierI0,other
1,204,1046,204,1054,240,1054,240,1046,ILJulet,other
1,10,1058,10,1066,52,1066,52,1058,purchale,other
1,77,1057,77,1069,241,1069,241,1057,ollence uls 143 of the Rallwar Acl,other
1,11,1069,11,1081,35,1081,35,1069,1989,other
1,31,1093,31,1105,175,1105,175,1093,MEdical EMERGENcYIFIRST AID,other
1,179,1093,179,1105,257,1105,257,1093,contactticket,other
1,10,1104,10,1118,59,1118,59,1104,checking,other
1,60,1108,60,1114,86,1114,86,1108,Smase,other
1,90,1106,90,1114,160,1114,160,1106,GmardOR DIAL,other
1,9,1177,9,1191,131,1191,131,1177,"Flease visit ""My bookings""",other
1,141,1179,141,1191,223,1191,223,1179,vleyeyour Elckets,other
1,111,1217,111,1231,161,1231,161,1217,QR Code,other
1,9,602,9,615,39,615,39,602,Name,other
1,9,1092,9,1105,29,1105,29,1092,ToR,other
